ID,Name,TM01 - Focus Punch,TM02 - Dragon Claw,TM03 - Water Pulse,TM04 - Calm Mind,TM05 - Roar,TM06 - Toxic,TM07 - Hail,TM08 - Bulk Up,TM09 - Bullet Seed,TM10 - Hidden Power,TM11 - Sunny Day,TM12 - Taunt,TM13 - Ice Beam,TM14 - Blizzard,TM15 - Hyper Beam,TM16 - Light Screen,TM17 - Protect,TM18 - Rain Dance,TM19 - Giga Drain,TM20 - Safeguard,TM21 - Frustration,TM22 - SolarBeam,TM23 - Iron Tail,TM24 - Thunderbolt,TM25 - Thunder,TM26 - Earthquake,TM27 - Return,TM28 - Dig,TM29 - Psychic,TM30 - Shadow Ball,TM31 - Brick Break,TM32 - Double Team,TM33 - Reflect,TM34 - Shock Wave,TM35 - Flamethrower,TM36 - Sludge Bomb,TM37 - Sandstorm,TM38 - Fire Blast,TM39 - Rock Tomb,TM40 - Aerial Ace,TM41 - Torment,TM42 - Facade,TM43 - Secret Power,TM44 - Rest,TM45 - Attract,TM46 - Thief,TM47 - Steel Wing,TM48 - Skill Swap,TM49 - Snatch,TM50 - Overheat,TM51 - Roost,TM52 - Focus Blast,TM53 - Energy Ball,TM54 - False Swipe,TM55 - Brine,TM56 - Fling,TM57 - Charge Beam,TM58 - Endure,TM59 - Dragon Pulse,TM60 - Drain Punch,TM61 - Will-O-Wisp,TM62 - Silver Wind,TM63 - Embargo,TM64 - Explosion,TM65 - Shadow Claw,TM66 - Payback,TM67 - Recycle,TM68 - Giga Impact,TM69 - Rock Polish,TM70 - Flash,TM71 - Stone Edge,TM72 - Avalanche,TM73 - Thunder Wave,TM74 - Gyro Ball,TM75 - Swords Dance,TM76 - Stealth Rock,TM77 - Psych Up,TM78 - Captivate,TM79 - Dark Pulse,TM80 - Rock Slide,TM81 - X-Scissor,TM82 - Sleep Talk,TM83 - Natural Gift,TM84 - Poison Jab,TM85 - Dream Eater,TM86 - Grass Knot,TM87 - Swagger,TM88 - Pluck,TM89 - U-turn,TM90 - Substitute,TM91 - Flash Cannon,TM92 - Trick Room,HM01 - Cut,HM02 - Fly,HM03 - Surf,HM04 - Strength,HM05 - Whirlpool,HM06 - Rock Smash,HM07 - Waterfall,HM08 - Rock Climb
239,Elekid,[true,false,false,false,false,true,false,false,false,true,false,false,false,false,false,true,true,true,false,false,true,false,false,true,true,false,true,false,true,false,true,true,false,true,false,false,false,false,false,false,false,true,true,true,true,true,false,false,false,false,false,false,false,false,false,true,true,true,false,false,false,false,false,false,false,false,false,false,false,true,false,false,true,false,false,false,false,true,false,false,false,true,true,false,false,false,true,false,false,true,false,false,false,false,false,false,false,true,false,false]
240,Magby,[true,false,false,false,false,true,false,false,false,true,true,false,false,false,false,false,true,false,false,false,true,false,true,false,false,false,true,false,true,false,true,true,false,false,true,false,false,true,false,false,false,true,true,true,true,true,false,false,false,true,false,false,false,false,false,true,false,true,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,true,true,false,false,false,true,false,false,true,false,false,false,false,false,false,false,true,false,false]
241,Miltank,[true,false,true,false,false,true,false,false,false,true,true,false,true,true,true,false,true,true,false,false,true,true,true,true,true,true,true,false,false,true,true,true,false,true,false,false,true,false,true,false,false,true,true,true,true,false,false,false,false,false,false,true,false,false,false,true,false,true,false,false,false,false,false,false,false,false,false,true,false,false,false,false,true,true,false,true,true,true,false,true,false,true,true,false,false,false,true,false,false,true,false,false,false,false,true,true,true,true,false,false]
242,Blissey,[true,false,true,true,false,true,true,false,false,true,true,false,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,false,true,true,true,true,false,true,true,false,true,true,true,false,false,true,true,true,true,false,false,true,true,false,false,true,false,false,false,true,true,true,false,true,false,false,false,false,false,false,true,true,false,true,false,true,true,false,false,true,true,true,false,true,false,true,true,false,true,true,true,false,false,true,false,false,false,false,false,true,false,true,false,true]
243,Raikou,[false,false,false,true,true,true,false,false,false,true,true,false,false,false,true,true,true,true,false,false,true,false,true,true,true,false,true,true,false,true,false,true,true,true,false,false,true,false,false,false,false,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false,false,false,false,false,false,false,false,true,false,true,false,false,true,false,false,false,true,false,false,false,false,true,true,false,false,false,true,false,false,true,false,false,true,false,false,true,false,true,false,true]
244,Entei,[false,false,false,true,true,true,false,false,false,true,true,false,false,false,true,false,true,true,false,false,true,true,true,false,false,false,true,true,false,true,false,true,true,false,true,false,true,true,false,false,false,true,true,true,false,false,false,false,false,true,false,false,false,false,false,false,false,true,false,false,true,false,false,false,false,false,false,true,false,true,true,false,false,false,false,false,true,false,false,false,false,true,true,false,false,false,true,false,false,true,false,false,true,false,false,true,false,true,false,true]
245,Suicune,[false,false,true,true,true,true,true,false,false,true,true,false,true,true,true,false,true,true,false,false,true,false,true,false,false,false,true,true,false,true,false,true,true,false,false,false,true,false,false,false,false,true,true,true,false,false,false,false,false,false,false,false,false,false,true,false,false,true,false,false,false,false,false,false,false,false,false,true,false,false,false,true,false,false,false,false,true,false,false,false,false,true,true,false,false,false,true,false,false,true,false,false,true,false,true,false,true,true,true,true]
246,Larvitar,[false,false,false,false,false,true,false,false,false,true,true,true,false,false,true,false,true,true,false,false,true,false,false,false,false,true,true,true,false,false,true,true,false,false,false,false,true,false,true,false,true,true,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,true,false,false,true,false,true,false,false,false,false,true,false,true,true,true,false,true,true,false,false,false,true,false,false,true,false,false,false,false,false,false,false,true,false,false]
247,Pupitar,[false,false,false,false,false,true,false,false,false,true,true,true,false,false,true,false,true,true,false,false,true,false,false,false,false,true,true,true,false,false,true,true,false,false,false,false,true,false,true,false,true,true,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,true,false,false,true,false,true,false,false,false,false,true,false,true,true,true,false,true,true,false,false,false,true,false,false,true,false,false,false,false,false,false,false,true,false,false]
248,Tyranitar,[true,true,true,false,true,true,false,false,false,true,true,true,true,true,true,false,true,true,false,false,true,false,true,true,true,true,true,true,false,false,true,true,false,true,true,false,true,true,true,true,true,true,true,true,true,false,false,false,false,false,false,true,false,false,false,true,false,true,true,false,false,false,false,false,true,true,false,true,true,false,true,true,true,false,false,true,false,true,true,true,false,true,true,false,false,false,true,false,false,true,false,false,true,false,true,true,true,true,false,true]
249,Lugia,[false,false,true,true,true,true,true,false,false,true,true,false,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,false,true,true,false,true,true,true,false,false,true,false,false,true,false,true,true,true,false,false,true,true,false,false,true,false,false,false,true,false,true,true,true,false,false,false,false,false,false,false,false,true,false,true,false,true,true,false,false,false,true,false,false,false,false,true,true,false,true,false,true,false,false,true,false,false,false,true,true,true,true,true,true,false]
250,Ho-oh,[false,false,false,true,true,true,false,false,false,true,true,false,false,false,true,true,true,true,true,true,true,true,false,true,true,true,true,false,true,true,false,true,true,true,true,false,true,true,false,true,false,true,true,true,false,false,true,false,false,true,true,false,false,false,false,false,true,true,false,false,true,false,false,false,false,false,false,true,false,true,false,false,true,false,false,false,true,false,false,false,false,true,true,false,true,false,true,true,false,true,false,false,false,true,false,true,false,true,false,false]
251,Celebi,[false,false,true,true,false,true,false,false,false,true,true,false,false,false,true,true,true,true,true,true,true,true,false,false,false,false,true,false,true,true,false,true,true,true,false,false,true,false,false,true,false,true,true,true,false,false,false,true,false,false,false,false,true,false,false,true,true,true,false,false,false,true,false,false,false,false,false,true,false,true,false,false,true,false,true,true,true,false,false,false,false,true,true,false,true,true,true,false,true,true,false,true,true,false,false,false,false,false,false,false]
252,Treecko,[true,false,false,false,false,true,false,false,true,true,true,false,false,false,false,false,true,false,true,true,true,true,true,false,false,false,true,true,false,false,true,true,false,false,false,false,false,false,true,true,false,true,true,true,true,false,false,false,false,false,false,false,true,false,false,true,false,true,false,true,false,false,false,false,false,false,false,false,false,true,false,false,false,false,true,false,false,true,false,true,false,true,true,false,false,true,true,false,false,true,false,false,true,false,false,true,false,true,false,false]
253,Grovyle,[true,false,false,false,false,true,false,false,true,true,true,false,false,false,false,false,true,false,true,true,true,true,true,false,false,false,true,true,false,false,true,true,false,false,false,false,false,false,true,true,false,true,true,true,true,false,false,false,false,false,false,false,true,true,false,true,false,true,false,true,false,false,false,false,false,false,false,false,false,true,false,false,false,false,true,false,false,true,false,true,true,true,true,false,false,true,true,false,false,true,false,false,true,false,false,true,false,true,false,false]
254,Sceptile,[true,true,false,false,true,true,false,false,true,true,true,false,false,false,true,false,true,false,true,true,true,true,true,false,false,true,true,true,false,false,true,true,false,false,false,false,false,false,true,true,false,true,true,true,true,false,false,false,false,false,false,true,true,true,false,true,false,true,true,true,false,false,false,false,false,false,false,true,false,true,false,false,false,false,true,false,false,true,false,true,true,true,true,false,false,true,true,false,false,true,false,false,true,false,false,true,false,true,false,true]
255,Torchic,[false,false,false,false,false,true,false,false,false,true,true,false,false,false,false,false,true,false,false,false,true,false,false,false,false,false,true,true,false,false,false,true,false,false,true,false,false,true,true,true,false,true,true,true,true,false,false,false,false,true,false,false,false,false,false,false,false,true,false,false,true,false,false,false,true,false,false,false,false,false,false,false,false,false,true,false,false,true,false,true,false,true,true,false,false,false,true,false,false,true,false,false,true,false,false,true,false,true,false,false]
256,Combusken,[true,false,false,false,false,true,false,true,false,true,true,false,false,false,false,false,true,false,false,false,true,false,false,false,false,false,true,true,false,false,true,true,false,false,true,false,false,true,true,true,false,true,true,true,true,false,false,false,false,true,false,true,false,false,false,true,false,true,false,false,true,false,false,false,true,false,false,false,false,false,false,false,false,false,true,false,false,true,false,true,false,true,true,true,false,false,true,false,false,true,false,false,true,false,false,true,false,true,false,false]
257,Blaziken,[true,false,false,false,true,true,false,true,false,true,true,false,false,false,true,false,true,false,false,false,true,true,false,false,false,true,true,true,false,false,true,true,false,false,true,false,false,true,true,true,false,true,true,true,true,false,false,false,false,true,false,true,false,false,false,true,false,true,false,false,true,false,false,false,true,false,false,true,false,false,true,false,false,false,true,false,false,true,false,true,false,true,true,true,false,false,true,false,false,true,false,false,true,false,false,true,false,true,false,true]
258,Mudkip,[false,false,true,false,false,true,true,false,false,true,false,false,true,true,false,false,true,true,false,false,true,false,true,false,false,false,true,true,false,false,false,true,false,false,false,false,false,false,true,false,false,true,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,false,true,true,false,false,false,true,false,false,true,false,false,false,false,true,true,true,true,true,false]
259,Marshtomp,[false,false,true,false,false,true,true,false,false,true,false,false,true,true,false,false,true,true,false,false,true,false,true,false,false,true,true,true,false,false,true,true,false,false,false,false,false,false,true,false,false,true,true,true,true,false,false,false,false,false,false,false,false,false,false,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,false,true,false,true,true,false,false,false,true,false,false,true,false,false,false,false,true,true,true,true,true,false]
260,Swampert,[true,false,true,false,true,true,true,false,false,true,false,false,true,true,true,false,true,true,false,false,true,false,true,false,false,true,true,true,false,false,true,true,false,false,false,false,false,false,true,false,false,true,true,true,true,false,false,false,false,false,false,true,false,false,false,true,false,true,false,false,false,false,false,false,false,false,false,true,false,false,true,true,false,false,false,true,false,true,false,true,false,true,true,false,false,false,true,false,false,true,false,false,false,false,true,true,true,true,true,true]
261,Poochyena,[false,false,false,false,true,true,false,false,false,true,true,true,false,false,false,false,true,true,false,false,true,false,true,false,false,false,true,true,false,true,false,true,false,false,false,false,false,false,false,false,true,true,true,true,true,true,false,false,true,false,false,false,false,false,false,false,false,true,false,false,false,false,true,false,false,true,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false,true,true,false,false,false,true,false,false,true,false,false,false,false,false,false,false,true,false,false]
262,Mightyena,[false,false,false,false,true,true,false,false,false,true,true,true,false,false,true,false,true,true,false,false,true,false,true,false,false,false,true,true,false,true,false,true,false,false,false,false,false,false,false,false,true,true,true,true,true,true,false,false,true,false,false,false,false,false,false,false,false,true,false,false,false,false,true,false,false,true,false,true,false,false,false,false,false,false,false,false,false,true,true,false,false,true,true,false,false,false,true,false,false,true,false,false,false,false,false,true,false,true,false,false]
263,Zigzagoon,[false,false,true,false,false,true,false,false,false,true,true,false,true,true,false,false,true,true,false,false,true,false,true,true,true,false,true,true,false,true,false,true,false,true,false,false,false,false,false,false,false,true,true,true,true,true,false,false,false,false,false,false,false,false,false,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,true,false,false,false,true,true,false,false,true,true,false,false,true,false,false,true,false,true,false,true,true,false,false]
264,Linoone,[false,false,true,false,true,true,false,false,false,true,true,false,true,true,true,false,true,true,false,false,true,false,true,true,true,false,true,true,false,true,false,true,false,true,false,false,false,false,false,false,false,true,true,true,true,true,false,false,false,false,false,false,false,false,false,true,true,true,false,false,false,false,false,false,true,false,false,true,false,false,false,false,true,false,false,false,false,true,false,false,false,true,true,false,false,true,true,false,false,true,false,false,true,false,true,true,true,true,false,false]
265,Wurmple,[false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false]
266,Silcoon,[false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false]
267,Beautifly,[false,false,false,false,false,true,false,false,false,true,true,false,false,false,true,false,true,false,true,true,true,true,false,false,false,false,true,false,true,true,false,true,false,false,false,false,false,false,false,true,false,true,true,true,true,true,false,false,false,false,true,false,true,false,false,false,false,true,false,false,false,true,false,false,false,false,false,true,false,true,false,false,false,false,false,false,false,true,false,false,false,true,true,false,false,false,true,false,true,true,false,false,false,false,false,false,false,false,false,false]
268,Cascoon,[false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false]
269,Dustox,[false,false,false,false,false,true,false,false,false,true,true,false,false,false,true,true,true,false,true,false,true,true,false,false,false,false,true,false,true,true,false,true,false,false,false,true,false,false,false,true,false,true,true,true,true,true,false,false,false,false,true,false,true,false,false,false,false,true,false,false,false,true,false,false,false,false,false,true,false,true,false,false,false,false,false,false,false,true,false,false,false,true,true,false,false,false,true,false,true,true,false,false,false,false,false,false,false,false,false,false]
270,Lotad,[false,false,true,false,false,true,true,false,true,true,true,false,true,true,false,false,true,true,true,false,true,true,false,false,false,false,true,false,false,false,false,true,false,false,false,false,false,false,false,false,false,true,true,true,true,true,false,false,false,false,false,false,true,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,true,false,false,true,false,false,false,true,true,false,false,true,true,false,false,true,false,false,false,false,true,false,true,false,false,false]
271,Lombre,[false,false,true,false,false,true,true,false,true,true,true,false,true,true,false,false,true,true,true,false,true,true,false,false,false,false,true,false,false,false,true,true,false,false,false,false,false,false,false,false,false,true,true,true,true,true,false,false,false,false,false,false,true,false,false,true,false,true,false,true,false,false,false,false,false,false,false,false,false,true,false,false,false,false,true,false,false,true,false,false,false,true,true,false,false,true,true,false,false,true,false,false,false,false,true,true,true,true,true,false]
272,Ludicolo,[true,false,true,false,false,true,true,false,true,true,true,false,true,true,true,false,true,true,true,false,true,true,false,false,false,false,true,false,false,false,true,true,false,false,false,false,false,false,false,false,false,true,true,true,true,true,false,false,false,false,false,true,true,false,false,true,false,true,false,true,false,false,false,false,false,false,false,true,false,true,false,false,false,false,true,false,false,true,false,false,false,true,true,false,false,true,true,false,false,true,false,false,false,false,true,true,true,true,true,true]
273,Seedot,[false,false,false,false,false,true,false,false,true,true,true,false,false,false,false,false,true,false,true,false,true,true,false,false,false,false,true,true,false,true,false,true,false,false,false,false,false,false,false,false,false,true,true,true,true,false,false,false,false,false,false,false,true,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,true,false,false,true,false,false,false,true,true,false,false,true,true,false,false,true,false,false,false,false,false,false,false,true,false,false]
274,Nuzleaf,[false,false,false,false,false,true,false,false,true,true,true,false,false,false,true,false,true,false,true,false,true,true,false,false,false,false,true,true,false,true,true,true,false,false,false,false,false,false,true,false,true,true,true,true,true,true,false,false,false,false,false,false,true,false,false,true,false,true,false,false,false,false,true,true,false,true,false,false,false,true,false,false,false,false,true,false,true,true,true,true,false,true,true,false,false,true,true,false,false,true,false,false,true,false,false,true,false,true,false,false]
275,Shiftry,[false,false,false,false,false,true,false,false,true,true,true,false,false,false,true,false,true,false,true,false,true,true,false,false,false,false,true,true,false,true,true,true,false,false,false,false,false,false,true,true,true,true,true,true,true,true,false,false,false,false,false,true,true,false,false,true,false,true,false,false,false,true,true,true,false,true,false,true,false,true,false,false,false,false,true,false,true,true,true,true,true,true,true,false,false,true,true,false,false,true,false,false,true,false,false,true,false,true,false,false]
276,Taillow,[false,false,false,false,false,true,false,false,false,true,true,false,false,false,false,false,true,true,false,false,true,false,false,false,false,false,true,false,false,false,false,true,false,false,false,false,false,false,false,true,false,true,true,true,true,true,true,false,false,false,true,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,true,true,false,false,false,true,true,true,true,false,false,false,true,false,false,false,false,false,false]
277,Swellow,[false,false,false,false,false,true,false,false,false,true,true,false,false,false,true,false,true,true,false,false,true,false,false,false,false,false,true,false,false,false,false,true,false,false,false,false,false,false,false,true,false,true,true,true,true,true,true,false,false,false,true,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,true,false,false,false,true,true,false,false,false,true,true,true,true,false,false,false,true,false,false,false,false,false,false]
278,Wingull,[false,false,true,false,false,true,true,false,false,true,false,false,true,true,false,false,true,true,false,false,true,false,false,false,false,false,true,false,false,false,false,true,false,true,false,false,false,false,false,true,false,true,true,true,true,true,true,false,false,false,true,false,false,false,true,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,true,true,false,false,false,true,true,true,true,false,false,false,true,false,false,false,false,false,false]
279,Pelipper,[false,false,true,false,false,true,true,false,false,true,false,false,true,true,true,false,true,true,false,false,true,false,false,false,false,false,true,false,false,false,false,true,false,true,false,false,false,false,false,true,false,true,true,true,true,true,true,false,false,false,true,false,false,false,true,true,false,true,false,false,false,false,false,false,false,true,false,true,false,false,false,false,false,false,false,false,false,true,false,false,false,true,true,false,false,false,true,true,true,true,false,false,false,true,true,false,true,false,false,false]
280,Ralts,[false,false,false,true,false,true,false,false,false,true,true,true,false,false,false,true,true,true,false,true,true,false,false,true,false,false,true,false,true,true,false,true,true,true,false,false,false,false,false,false,true,true,true,true,true,true,false,true,true,false,false,false,false,false,false,true,true,true,false,false,false,false,false,false,false,false,true,false,false,true,false,false,true,false,false,false,true,true,false,false,false,true,true,false,true,true,true,false,false,true,false,true,false,false,false,false,false,false,false,false]
281,Kirlia,[false,false,false,true,false,true,false,false,false,true,true,true,false,false,false,true,true,true,false,true,true,false,false,true,false,false,true,false,true,true,false,true,true,true,false,false,false,false,false,false,true,true,true,true,true,true,false,true,true,false,false,false,false,false,false,true,true,true,false,false,false,false,false,false,false,false,true,false,false,true,false,false,true,false,false,false,true,true,false,false,false,true,true,false,true,true,true,false,false,true,false,true,false,false,false,false,false,false,false,false]
282,Gardevoir,[false,false,false,true,false,true,false,false,false,true,true,true,false,false,true,true,true,true,false,true,true,false,false,true,false,false,true,false,true,true,false,true,true,true,false,false,false,false,false,false,true,true,true,true,true,true,false,true,true,false,false,true,true,false,false,true,true,true,false,false,false,false,false,false,false,false,true,true,false,true,false,false,true,false,false,false,true,true,false,false,false,true,true,false,true,true,true,false,false,true,false,true,false,false,false,false,false,false,false,false]
283,Surskit,[false,false,true,false,false,true,false,false,false,true,true,false,true,true,false,false,true,true,true,false,true,true,false,false,false,false,true,false,false,true,false,true,false,false,false,false,false,false,false,false,false,true,true,true,true,true,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,true,true,false,false,false,true,true,false,false,false,true,false,false,true,false,false,false,false,true,false,false,false,false,false]
284,Masquerain,[false,false,true,false,false,true,false,false,false,true,true,false,true,true,true,false,true,true,true,false,true,true,false,false,false,false,true,false,false,true,false,true,false,false,false,false,false,false,false,true,false,true,true,true,true,true,false,false,false,false,true,false,true,false,false,false,false,true,false,false,false,true,false,false,false,false,false,true,false,true,false,false,false,false,false,false,true,true,false,false,false,true,true,false,false,false,true,false,true,true,false,false,false,false,false,false,false,false,false,false]
285,Shroomish,[false,false,false,false,false,true,false,false,true,true,true,false,false,false,false,false,true,false,true,true,true,true,false,false,false,false,true,false,false,false,false,true,false,false,false,true,false,false,false,false,false,true,true,true,true,false,false,false,true,false,false,false,true,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,true,false,false,true,false,false,false,true,true,false,false,true,true,false,false,true,false,false,false,false,false,false,false,false,false,false]
286,Breloom,[true,false,false,false,false,true,false,true,true,true,true,false,false,false,true,false,true,false,true,true,true,true,true,false,false,false,true,false,false,false,true,true,false,false,false,true,false,false,true,false,false,true,true,true,true,false,false,false,true,false,false,true,true,false,false,true,false,true,false,true,false,false,false,false,false,false,false,true,false,true,true,false,false,false,true,false,false,true,false,true,false,true,true,false,false,true,true,false,false,true,false,false,true,false,false,true,false,true,false,false]
287,Slakoth,[true,false,true,false,false,true,false,true,false,true,true,false,true,true,false,false,true,true,false,false,true,true,false,true,true,false,true,false,false,true,true,true,false,true,true,false,false,true,true,true,false,true,true,true,true,false,false,false,false,false,false,false,false,false,false,true,false,true,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,false,true,true,false,false,false,true,false,false,true,false,false,true,false,false,true,false,true,false,false]
288,Vigoroth,[true,false,true,false,true,true,false,true,false,true,true,true,true,true,false,false,true,true,false,false,true,true,false,true,true,true,true,false,false,true,true,true,false,true,true,false,false,true,true,true,false,true,true,true,true,false,false,false,false,false,false,true,false,false,false,true,false,true,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,false,true,true,false,false,false,true,false,false,true,false,false,true,false,false,true,false,true,false,true]
289,Slaking,[true,false,true,false,true,true,false,true,false,true,true,true,true,true,true,false,true,true,false,false,true,true,false,true,true,true,true,false,false,true,true,true,false,true,true,false,false,true,true,true,false,true,true,true,true,false,false,false,false,false,false,true,false,false,false,true,false,true,false,false,false,false,false,false,true,false,false,true,false,false,false,false,false,false,false,false,false,true,false,true,false,true,true,false,false,false,true,false,false,true,false,false,true,false,false,true,false,true,false,true]
290,Nincada,[false,false,false,false,false,true,false,false,false,true,true,false,false,false,false,false,true,false,true,false,true,true,false,false,false,false,true,true,false,true,false,true,false,false,false,false,true,false,false,true,false,true,true,true,false,false,false,false,false,false,false,false,false,true,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,true,true,true,false,false,false,true,false,false,true,false,false,true,false,false,false,false,false,false,false]
291,Ninjask,[false,false,false,false,false,true,false,false,false,true,true,false,false,false,true,false,true,false,true,false,true,true,false,false,false,false,true,true,false,true,false,true,false,false,false,false,true,false,false,true,false,true,true,true,true,true,false,false,false,false,true,false,false,true,false,false,false,true,false,false,false,true,false,false,false,false,false,true,false,true,false,false,false,false,true,false,false,true,false,false,true,true,true,false,false,false,true,false,true,true,false,false,true,false,false,false,false,false,false,false]
292,Shedinja,[false,false,false,false,false,true,false,false,false,true,true,false,false,false,true,false,true,false,true,false,true,true,false,false,false,false,true,true,false,true,false,true,false,false,false,false,true,false,false,true,false,true,true,true,false,true,false,false,false,false,false,false,false,true,false,false,false,true,false,false,true,false,false,false,true,false,false,true,false,true,false,false,false,false,false,false,false,false,false,false,true,true,true,false,true,false,true,false,false,true,false,false,true,false,false,false,false,false,false,false]
293,Whismur,[false,false,true,false,true,true,false,false,false,true,true,false,true,true,false,false,true,true,false,false,true,true,false,false,false,false,true,false,false,true,false,true,false,true,true,false,false,true,false,false,false,true,true,true,true,false,false,false,false,false,false,false,false,false,false,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,true,true,false,false,false,true,false,false,true,false,false,false,false,false,false,false,false,false,false]
294,Loudred,[false,false,true,false,true,true,false,false,false,true,true,true,true,true,false,false,true,true,false,false,true,true,false,false,false,true,true,false,false,true,true,true,false,true,true,false,false,true,true,false,true,true,true,true,true,false,false,false,false,true,false,false,false,false,false,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,false,true,true,false,false,false,true,false,false,true,false,false,false,false,false,true,false,true,false,false]
295,Exploud,[false,false,true,false,true,true,false,false,false,true,true,true,true,true,true,false,true,true,false,false,true,true,false,false,false,true,true,false,false,true,true,true,false,true,true,false,false,true,true,false,true,true,true,true,true,false,false,false,false,true,false,true,false,false,false,true,false,true,false,false,false,false,false,false,false,false,false,true,false,false,false,true,false,false,false,false,false,true,false,true,false,true,true,false,false,false,true,false,false,true,false,false,false,false,true,true,true,true,false,true]
296,Makuhita,[true,false,false,false,false,true,false,true,false,true,true,false,false,false,false,false,true,true,false,false,true,false,false,false,false,true,true,true,false,false,true,true,false,false,false,false,false,false,true,false,false,true,true,true,true,false,false,false,false,false,false,true,false,false,false,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,false,true,true,true,false,false,true,false,false,true,false,false,false,false,true,true,true,true,false,true]
297,Hariyama,[true,false,false,false,false,true,false,true,false,true,true,false,false,false,true,false,true,true,false,false,true,false,false,false,false,true,true,true,false,false,true,true,false,false,false,false,false,false,true,false,false,true,true,true,true,false,false,false,false,false,false,true,false,false,true,true,false,true,false,false,false,false,false,false,false,true,false,true,false,false,true,false,false,false,false,false,false,true,false,true,false,true,true,true,false,false,true,false,false,true,false,false,false,false,true,true,true,true,false,true]
298,Azurill,[false,false,true,false,false,true,true,false,false,true,false,false,true,true,false,false,true,true,false,false,true,false,true,false,false,false,true,false,false,false,false,true,false,false,false,false,false,false,false,false,false,true,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,true,true,false,false,false,true,false,false,true,false,false,false,false,true,false,true,false,true,false]
299,Nosepass,[false,false,false,false,false,true,false,false,false,true,true,true,false,false,false,false,true,false,false,false,true,false,false,true,true,true,true,false,false,false,false,true,false,true,false,false,true,false,true,false,true,true,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,true,false,true,false,true,false,false,true,false,true,false,true,false,true,true,false,false,false,true,false,false,true,false,false,false,false,false,true,false,true,false,false]
